-1959.467092	42.325705
-1959.465328	42.326097
-1959.463564	42.326490
-1959.461800	42.326883
-1959.460036	42.327276
-1959.458272	42.327669
-1959.456508	42.328062
-1959.454744	42.328454
-1959.452980	42.328847
-1959.451216	42.329240
-1959.449453	42.329633
-1959.447689	42.330026
-1959.445926	42.330418
-1959.444162	42.330811
-1959.442399	42.331204
-1959.440636	42.331597
-1959.438872	42.331989
-1959.437109	42.332382
-1959.435346	42.332775
-1959.433583	42.333168
-1959.431820	42.333560
-1959.430057	42.333953
-1959.428294	42.334346
-1959.426532	42.334738
-1959.424769	42.335131
-1959.423006	42.335524
-1959.421244	42.335916
-1959.419481	42.336309
-1959.417719	42.336702
-1959.415957	42.337094
-1959.414194	42.337487
-1959.412432	42.337880
-1959.410670	42.338272
-1959.408908	42.338665
-1959.407146	42.339057
-1959.405384	42.339450
-1959.403622	42.339843
-1959.401861	42.340235
-1959.400099	42.340628
-1959.398337	42.341020
-1959.396576	42.341413
-1959.394814	42.341805
-1959.393053	42.342198
-1959.391291	42.342590
-1959.389530	42.342983
-1959.387769	42.343375
-1959.386008	42.343768
-1959.384247	42.344160
-1959.382485	42.344553
-1959.380724	42.344945
-1959.378964	42.345338
-1959.377203	42.345730
-1959.375442	42.346123
-1959.373681	42.346515
-1959.371921	42.346908
-1959.370160	42.347300
-1959.368400	42.347693
-1959.366639	42.348085
-1959.364879	42.348478
-1959.363118	42.348870
-1959.361358	42.349262
-1959.359598	42.349655
-1959.357838	42.350047
-1959.356078	42.350440
-1959.354318	42.350832
-1959.352558	42.351224
-1959.350798	42.351617
-1959.349038	42.352009
-1959.347279	42.352401
-1959.345519	42.352794
-1959.343759	42.353186
-1959.342000	42.353578
-1959.340240	42.353971
-1959.338481	42.354363
-1959.336722	42.354755
-1959.334963	42.355148
-1959.333203	42.355540
-1959.331444	42.355932
-1959.329685	42.356324
-1959.327926	42.356717
-1959.326167	42.357109
-1959.324408	42.357501
-1959.322650	42.357893
-1959.320891	42.358286
-1959.319132	42.358678
-1959.317374	42.359070
-1959.315615	42.359462
-1959.313857	42.359855
-1959.312098	42.360247
-1959.310340	42.360639
-1959.308581	42.361031
-1959.306823	42.361423
-1959.305065	42.361816
-1959.303307	42.362208
-1959.301549	42.362600
-1959.299791	42.362992
-1959.298033	42.363384
-1959.296275	42.363776
-1959.294518	42.364168
-1959.292760	42.364561
-1959.291002	42.364953
-1959.289245	42.365345
-1959.287487	42.365737
-1959.285730	42.366129
-1959.283972	42.366521
-1959.282215	42.366913
-1959.280458	42.367305
-1959.278700	42.367697
-1959.276943	42.368089
-1959.275186	42.368481
-1959.273429	42.368873
-1959.271672	42.369266
-1959.269915	42.369658
-1959.268159	42.370050
-1959.266402	42.370442
-1959.264645	42.370834
-1959.262888	42.371226
-1959.261132	42.371618
-1959.259375	42.372010
-1959.257619	42.372402
-1959.255862	42.372794
-1959.254106	42.373186
-1959.252350	42.373578
-1959.250594	42.373969
-1959.248838	42.374361
-1959.247081	42.374753
-1959.245325	42.375145
-1959.243569	42.375537
-1959.241814	42.375929
-1959.240058	42.376321
-1959.238302	42.376713
-1959.236546	42.377105
-1959.234791	42.377497
-1959.233035	42.377889
-1959.231279	42.378281
-1959.229524	42.378672
-1959.227769	42.379064
-1959.226013	42.379456
-1959.224258	42.379848
-1959.222503	42.380240
-1959.220748	42.380632
-1959.218993	42.381024
-1959.217237	42.381415
-1959.215482	42.381807
-1959.213728	42.382199
-1959.211973	42.382591
-1959.210218	42.382983
-1959.208463	42.383374
-1959.206709	42.383766
